DUMMY/000001.wav|Wk Wa2 Wer2 Wp Wu3 TNR Wp Wei2 TVV Ww Wai4 Ws Wun1 TNN Ww Wan2 TVV Wh Wua2 Wt Wi1 TNN . TPU|Wk Wa2 Wer2 Wp Wu3 TNR Wp Wei2 TVV Ww Wai4 Ws Wun1 TNN Ww Wan2 TVV Wh Wua2 Wt Wi1 TNN . TPU
DUMMY/003466.wav|Wx Wie2 TVV Wx Wiao3 Wsh Wuo1 TNN Wd We5 TDEC Wp Wing2 TP Wsh Wen2 Wm We5 TPN Wx Wie3 Wd Wao4 TVV Wn Wan2 Wn Wv3 TNN Wf Wen1 Wsh Wou3 TVV Wj Wiu4 TAD Wd Wei3 TVV Wm Wing4 Wl Wing4 TNN Wl Wao3 Wt Wian1 Wy We2 TNN Wd Wiao4 TVV Wj Wi3 TCD Wg We5 TM Wy Wu2 Wd Wian3 TNN Wx Wia4 Wl Wai5 TVV ? TPU|Wx Wie2 TVV Wx Wiao3 Wsh Wuo1 TNN Wd We5 TDEC Wp Wing2 TP Wsh Wen2 Wm We5 TPN Wx Wie3 Wd Wao4 TVV Wn Wan2 Wn Wv3 TNN Wf Wen1 Wsh Wou3 TVV Wj Wiu4 TAD Wd Wei3 TVV Wm Wing4 Wl Wing4 TNN Wl Wao3 Wt Wian1 Wy We2 TNN Wd Wiao4 TVV Wj Wi3 TCD Wg We5 TM Wy Wu2 Wd Wian3 TNN Wx Wia4 Wl Wai5 TVV ? TPU
DUMMY/003467.wav|Wc Wi2 TDT Wzh Wong3 TM Wy Wao1 Wq Wiu2 TNN , TPU Wzh Wi3 TAD Wn Weng2 TVV Wy Wong4 TP " TPU Wh Wuang1 Wt Wang5 TJJ " TPU Wl Wai2 TMSP Wx Wing2 Wr Wong2 TVV . TPU|Wc Wi2 TDT Wzh Wong3 TM Wy Wao1 Wq Wiu2 TNN , TPU Wzh Wi3 TAD Wn Weng2 TVV Wy Wong4 TP " TPU Wh Wuang1 Wt Wang5 TJJ " TPU Wl Wai2 TMSP Wx Wing2 Wr Wong2 TVV . TPU
DUMMY/003468.wav|Wt Wian1 Wt Wian1 TAD Wk Wu1 Wq Wiong2 TVV , TPU Wn Wian2 Wn Wian2 TAD Wk Wui1 Wk Wong1 TVV . TPU|Wt Wian1 Wt Wian1 TAD Wk Wu1 Wq Wiong2 TVV , TPU Wn Wian2 Wn Wian2 TAD Wk Wui1 Wk Wong1 TVV . TPU
DUMMY/003469.wav|Ws Wui1 Wr Wan2 TCS Wy Wu3 TP Wg Wui4 Wzh Wou1 TNR Wsh Wan1 Wsh Wui3 TNN Wx Wiang1 Wl Wian2 TVV , TPU Wd Wan4 TAD Wy Wu2 TNR Wq Wian2 TNN Wl Wiang3 TCD Wd Wi4 TNN Wh Wan4 Wq Wing2 TNN Wj Wiong3 Wy Wi4 TVV . TPU|Ws Wui1 Wr Wan2 TCS Wy Wu3 TP Wg Wui4 Wzh Wou1 TNR Wsh Wan1 Wsh Wui3 TNN Wx Wiang1 Wl Wian2 TVV , TPU Wd Wan4 TAD Wy Wu2 TNR Wq Wian2 TNN Wl Wiang3 TCD Wd Wi4 TNN Wh Wan4 Wq Wing2 TNN Wj Wiong3 Wy Wi4 TVV . TPU
DUMMY/003470.wav|Wn Wa2 Wd Wao4 TVV Wy Wou2 Wb Wao1 TNN Wh Wou4 TLC , TPU Wl Wi3 Wp Wing2 TNR Wj Wve2 Wd Wing4 TVV Wb Wa3 TBA Wzh We4 TDT Wj Wian4 TM Wx Win1 TJJ Wm Wian2 Wao3 TNN Wg Wei3 TVV Wc Wai4 Wl Wian2 Wp Wo1 TNR . TPU|Wn Wa2 Wd Wao4 TVV Wy Wou2 Wb Wao1 TNN Wh Wou4 TLC , TPU Wl Wi3 Wp Wing2 TNR Wj Wve2 Wd Wing4 TVV Wb Wa3 TBA Wzh We4 TDT Wj Wian4 TM Wx Win1 TJJ Wm Wian2 Wao3 TNN Wg Wei3 TVV Wc Wai4 Wl Wian2 Wp Wo1 TNR . TPU
DUMMY/003471.wav|Wj Wie2 Wzh Wi4 TP Wzh Wou1 Ws Wan1 TNT Wsh Wou1 Wp Wan2 TVV , TPU Wg Wai1 TDT Wg Wong1 Ws Wi1 TNN Wsh Wi4 Wzh Wi2 TNN Ww Wei2 TVC Wer4 Wd Wian2 Ww Wu3 Wy Wi1 Wq Wi1 Wer4 Wy Wi4 TCD Wm Wei3 Wy Wuan2 TM . TPU|Wj Wie2 Wzh Wi4 TP Wzh Wou1 Ws Wan1 TNT Wsh Wou1 Wp Wan2 TVV , TPU Wg Wai1 TDT Wg Wong1 Ws Wi1 TNN Wsh Wi4 Wzh Wi2 TNN Ww Wei2 TVC Wer4 Wd Wian2 Ww Wu3 Wy Wi1 Wq Wi1 Wer4 Wy Wi4 TCD Wm Wei3 Wy Wuan2 TM . TPU
DUMMY/003472.wav|Wl Wi4 Wsh Wi3 TNN Wsh Wu1 TNN Wsh Wang4 TLC Wj Wie4 Wsh Wao4 TVV Wc Wi2 Wd Wiao4 TVV Wq Wve4 TAD Wb Wu4 TAD Wsh Wuo1 TVV Ww Wan2 Wg Wu4 TNN Wd Wang3 TNN , TPU Wb Wian1 TVV Wd We5 TDEC Wr Wen2 TNN Wsh Wui3 Wp Wing2 TNN Wh Wai2 TAD Wm Wei2 TP Ww Wo3 TPN Wg Wao1 TVA Wn We5 TSP . TPU|Wl Wi4 Wsh Wi3 TNN Wsh Wu1 TNN Wsh Wang4 TLC Wj Wie4 Wsh Wao4 TVV Wc Wi2 Wd Wiao4 TVV Wq Wve4 TAD Wb Wu4 TAD Wsh Wuo1 TVV Ww Wan2 Wg Wu4 TNN Wd Wang3 TNN , TPU Wb Wian1 TVV Wd We5 TDEC Wr Wen2 TNN Wsh Wui3 Wp Wing2 TNN Wh Wai2 TAD Wm Wei2 TP Ww Wo3 TPN Wg Wao1 TVA Wn We5 TSP . TPU
DUMMY/003473.wav|Wb Wao3 Wp Wen2 TNN Wsh Wang4 TLC Wy Wou2 TVE Wx Wu3 Wd Wuo1 TCD Wn Wu2 Wsh Wou3 TNN Wh We2 TCC Wg Wong1 Wj Wian4 Wsh Wou3 TNN . TPU|Wb Wao3 Wp Wen2 TNN Wsh Wang4 TLC Wy Wou2 TVE Wx Wu3 Wd Wuo1 TCD Wn Wu2 Wsh Wou3 TNN Wh We2 TCC Wg Wong1 Wj Wian4 Wsh Wou3 TNN . TPU
DUMMY/003474.wav|Wy Wi3 Wj Wing1 TAD Ww Wa1 Wk Wai1 TVV Wd We5 TDEC Wl Wu4 Wj Wi1 TNN , TPU Wp Wang2 Wb Wian1 TNN Wd We5 TDEG Wsh Wu4 TNN Wb Wei4 TLB Wc Wao3 Wsh Weng2 TNN Wk Wun2 Wb Wang2 TVV Wq Wi3 Wl Wai5 TVV . TPU|Wy Wi3 Wj Wing1 TAD Ww Wa1 Wk Wai1 TVV Wd We5 TDEC Wl Wu4 Wj Wi1 TNN , TPU Wp Wang2 Wb Wian1 TNN Wd We5 TDEG Wsh Wu4 TNN Wb Wei4 TLB Wc Wao3 Wsh Weng2 TNN Wk Wun2 Wb Wang2 TVV Wq Wi3 Wl Wai5 TVV . TPU
DUMMY/003475.wav|Wd Wi4 Wer4 TOD Wn Wian2 TM , TPU Wn Wv3 Wer2 TNN Wc Wao2 Wl Wiu2 Wl Wiu3 TNR Wj Wiang4 Wsh Weng1 TVV . TPU|Wd Wi4 Wer4 TOD Wn Wian2 TM , TPU Wn Wv3 Wer2 TNN Wc Wao2 Wl Wiu2 Wl Wiu3 TNR Wj Wiang4 Wsh Weng1 TVV . TPU
DUMMY/003476.wav|Wr Wan2 Wh Wou4 TAD Wsh Weng1 Wh Wuo2 TNN Wf Wang1 Wm Wian4 TNN Wy We2 TAD Wh Wen3 TAD Wzh We1 Wt Weng5 TVV . TPU|Wr Wan2 Wh Wou4 TAD Wsh Weng1 Wh Wuo2 TNN Wf Wang1 Wm Wian4 TNN Wy We2 TAD Wh Wen3 TAD Wzh We1 Wt Weng5 TVV . TPU
DUMMY/003477.wav|Wb Wei3 Wj Wing1 Wsh Wi4 TNR Wsh Wi4 Wzh Weng4 TNN Wsh Wi4 Wr Wong2 Ww Wei3 TNN Wj Wi2 Wsh Wi2 TAD Wq Wi3 Wd Wong4 TVV Ws Wao2 Wx Wve2 TVV Wch Wan3 Wb Wing1 TNN Wy Wing4 Wj Wi2 TJJ Wy Wu4 Wan4 TNN . TPU|Wb Wei3 Wj Wing1 Wsh Wi4 TNR Wsh Wi4 Wzh Weng4 TNN Wsh Wi4 Wr Wong2 Ww Wei3 TNN Wj Wi2 Wsh Wi2 TAD Wq Wi3 Wd Wong4 TVV Ws Wao2 Wx Wve2 TVV Wch Wan3 Wb Wing1 TNN Wy Wing4 Wj Wi2 TJJ Wy Wu4 Wan4 TNN . TPU
DUMMY/003479.wav|Wx Wiao3 Wb Wing1 TNR Ww Wo3 TPN Wt Wong4 Wk Wu3 TAD Wd We5 TDEV Ww Wu3 Wzh Wu4 TVV Wl We5 TAS Wl Wian3 TNN . TPU|Wx Wiao3 Wb Wing1 TNR Ww Wo3 TPN Wt Wong4 Wk Wu3 TAD Wd We5 TDEV Ww Wu3 Wzh Wu4 TVV Wl We5 TAS Wl Wian3 TNN . TPU
DUMMY/003480.wav|Wf Wu4 Wq Win5 TNN Wh We2 TCC Wer4 Wsh Wu1 TNN Wb Wei4 TLB Wr Wi4 Wb Wen3 Wr Wen2 TNN Wzh Wua1 Wz Wou3 TVV , TPU Wy We2 Wy We5 TNN Wj Wie1 Wzh We5 TAD Wb Wao4 Wb Wi4 TVV , TPU Wl Wiu2 Wx Wia4 TVV Wy Wi4 TCD Wq Wun2 TM Wg Wu1 Wer2 TJJ Wg Wua2 Wm Wu3 TNN . TPU|Wf Wu4 Wq Win5 TNN Wh We2 TCC Wer4 Wsh Wu1 TNN Wb Wei4 TLB Wr Wi4 Wb Wen3 Wr Wen2 TNN Wzh Wua1 Wz Wou3 TVV , TPU Wy We2 Wy We5 TNN Wj Wie1 Wzh We5 TAD Wb Wao4 Wb Wi4 TVV , TPU Wl Wiu2 Wx Wia4 TVV Wy Wi4 TCD Wq Wun2 TM Wg Wu1 Wer2 TJJ Wg Wua2 Wm Wu3 TNN . TPU
DUMMY/003481.wav|Wz Wai4 TP Wd We2 Wd Wao4 TVV Wy Wao2 Wc Wun2 Wl Win2 TNR Wl Wao3 Wr Wen2 TNN Wd We5 TDEG Wt Wong2 Wy Wi4 TNN Wh Wou4 TLC , TPU Wou1 Wy Wang2 Wzh Wao4 Wt Wang2 TNR Wzh Wang1 Wl Wuo5 TNR Wk Wai1 Wl Wai2 TVV . TPU|Wz Wai4 TP Wd We2 Wd Wao4 TVV Wy Wao2 Wc Wun2 Wl Win2 TNR Wl Wao3 Wr Wen2 TNN Wd We5 TDEG Wt Wong2 Wy Wi4 TNN Wh Wou4 TLC , TPU Wou1 Wy Wang2 Wzh Wao4 Wt Wang2 TNR Wzh Wang1 Wl Wuo5 TNR Wk Wai1 Wl Wai2 TVV . TPU
DUMMY/003482.wav|Ww Wo3 TPN Wn Wian2 TNN Wf Wang1 TVV Wer4 Wb Wa1 TCD , TPU Wsh Wang4 TAD Ww Wei4 TAD Wh Wun1 Wp Wei4 TNN . TPU|Ww Wo3 TPN Wn Wian2 TNN Wf Wang1 TVV Wer4 Wb Wa1 TCD , TPU Wsh Wang4 TAD Ww Wei4 TAD Wh Wun1 Wp Wei4 TNN . TPU
DUMMY/003483.wav|Wsh Wi4 Wh Wou4 TAD , TPU Wt Wang2 Wj Wuan1 TNR Wb Wei4 TLB Wzh We4 TDT Wq Wun2 TM Wn Wan2 Wsh Weng1 TNN Wy Wi4 TAD Wj Wiao3 TNN Wch Wuai4 TVV Wf Wan1 TVV Wz Wai4 TP Wd Wi4 TNN . TPU|Wsh Wi4 Wh Wou4 TAD , TPU Wt Wang2 Wj Wuan1 TNR Wb Wei4 TLB Wzh We4 TDT Wq Wun2 TM Wn Wan2 Wsh Weng1 TNN Wy Wi4 TAD Wj Wiao3 TNN Wch Wuai4 TVV Wf Wan1 TVV Wz Wai4 TP Wd Wi4 TNN . TPU
DUMMY/003484.wav|Wl Wu4 TNN Wzh Wou4 Wr Wan2 TAD Wb Wian4 Wx Wiao3 TVV Wt Wian1 Wsh Wang4 TNN Wm Wei2 Wy Wou3 TVE Wx Wing1 Wy Wve4 TNN , TPU Wch Wen4 TVV Wd We5 TDER Wzh We4 TDT Wy We4 Wk Wong1 TNN Wg We2 Ww Wai4 TAD Wy Wou1 Wl Wiang2 TVA . TPU|Wl Wu4 TNN Wzh Wou4 Wr Wan2 TAD Wb Wian4 Wx Wiao3 TVV Wt Wian1 Wsh Wang4 TNN Wm Wei2 Wy Wou3 TVE Wx Wing1 Wy Wve4 TNN , TPU Wch Wen4 TVV Wd We5 TDER Wzh We4 TDT Wy We4 Wk Wong1 TNN Wg We2 Ww Wai4 TAD Wy Wou1 Wl Wiang2 TVA . TPU
DUMMY/003485.wav|Wm Wei3 Wg Wuo2 TNR Wd Wian4 Wz Wi2 TNN Wy Win3 Ws Wi1 TNN Wx Win4 Wx Wi1 TNN Wzh Wong1 Wx Win1 TNN Wr Wen4 Ww Wei2 TVV , TPU Wzh We4 Wx Wie1 TDT Wc Wi2 Wh Wui4 TNN Wt Wai4 TAD " TPU Wk Wuan1 Wf Wan4 TVA \ TPU Wm Wo2 Wl Weng2 Wl Wiang2 Wk We3 TNN " TPU . TPU|Wm Wei3 Wg Wuo2 TNR Wd Wian4 Wz Wi2 TNN Wy Win3 Ws Wi1 TNN Wx Win4 Wx Wi1 TNN Wzh Wong1 Wx Win1 TNN Wr Wen4 Ww Wei2 TVV , TPU Wzh We4 Wx Wie1 TDT Wc Wi2 Wh Wui4 TNN Wt Wai4 TAD " TPU Wk Wuan1 Wf Wan4 TVA \ TPU Wm Wo2 Wl Weng2 Wl Wiang2 Wk We3 TNN " TPU . TPU
DUMMY/003486.wav|Wch Wu1 Wr Wang4 TVV Wz Wong3 TJJ Wj Win1 We2 TNN Ww Wei2 TVC Ws Wan1 Wsh Wi5 Wq Wi1 Wd Wian3 Wer4 Wq Wi1 Wq Wi1 Wy Wi4 TCD Wy Wuan2 TM . TPU|Wch Wu1 Wr Wang4 TVV Wz Wong3 TJJ Wj Win1 We2 TNN Ww Wei2 TVC Ws Wan1 Wsh Wi5 Wq Wi1 Wd Wian3 Wer4 Wq Wi1 Wq Wi1 Wy Wi4 TCD Wy Wuan2 TM . TPU
DUMMY/003487.wav|Wh Wan2 Wch Wao2 TNN Wj Win4 Wr Wi4 TNT Wx Wi2 Wj Wuan3 TVV Wou1 Wzh Wou1 TNR Wd Wuo1 TCD Wg We5 TM Wg Wuo2 Wj Wia1 TNN . TPU|Wh Wan2 Wch Wao2 TNN Wj Win4 Wr Wi4 TNT Wx Wi2 Wj Wuan3 TVV Wou1 Wzh Wou1 TNR Wd Wuo1 TCD Wg We5 TM Wg Wuo2 Wj Wia1 TNN . TPU
DUMMY/003488.wav|Wn Wan2 Wy Wou3 TNN : TPU Wsh Wen3 Wy Wang2 TNR Wh Wai3 Wsh Wi1 TNR Wy Wu3 TCC Wch Wong2 Wq Wing4 TNR Wl Wong2 Wx Win1 TNR Wb Wi3 Ws Wai4 TNN Wh Wou4 TLC Wd We5 TDEG Wd Wi4 Wer4 TOD Wt Wian1 TM . TPU|Wn Wan2 Wy Wou3 TNN : TPU Wsh Wen3 Wy Wang2 TNR Wh Wai3 Wsh Wi1 TNR Wy Wu3 TCC Wch Wong2 Wq Wing4 TNR Wl Wong2 Wx Win1 TNR Wb Wi3 Ws Wai4 TNN Wh Wou4 TLC Wd We5 TDEG Wd Wi4 Wer4 TOD Wt Wian1 TM . TPU
DUMMY/003489.wav|Wd Wuo1 TAD Wd We5 TDEG Wsh Wi2 Wh Wou4 TNN Wy Wi2 TCD Wt Wao4 TM Wh Wu4 Wx Wing2 TNN Wn Weng2 TVV Wf Wan3 Wf Wu4 TAD Wx Wiu1 Wg Wai3 TVV Wsh Wi2 Wj Wi3 TCD Wb Wian4 TM . TPU|Wd Wuo1 TAD Wd We5 TDEG Wsh Wi2 Wh Wou4 TNN Wy Wi2 TCD Wt Wao4 TM Wh Wu4 Wx Wing2 TNN Wn Weng2 TVV Wf Wan3 Wf Wu4 TAD Wx Wiu1 Wg Wai3 TVV Wsh Wi2 Wj Wi3 TCD Wb Wian4 TM . TPU
DUMMY/003490.wav|Wl Win2 Wx Win1 Wt Wong2 TNR Wp Win2 Wp Win2 TAD Wx Wi1 Wj Win1 TVV , TPU Wx Wiao4 Wd Wao4 TVV Wy Wan3 Wj Wing5 TNN Wd Wou1 TAD Wm Wi1 TVV Wq Wi5 Wl Wai5 TVV . TPU|Wl Win2 Wx Win1 Wt Wong2 TNR Wp Win2 Wp Win2 TAD Wx Wi1 Wj Win1 TVV , TPU Wx Wiao4 Wd Wao4 TVV Wy Wan3 Wj Wing5 TNN Wd Wou1 TAD Wm Wi1 TVV Wq Wi5 Wl Wai5 TVV . TPU
DUMMY/003491.wav|Ww Wo3 TPN Wj Win4 TVV Wl We5 TAS Wz Wui4 TAD Wd Wa4 TVA Wd We5 TDEC Wn Wu3 Wl Wi4 TNN , TPU Ww Wei4 Wl We5 TP Wl Wiu2 TVV Wy Wi2 TCD Wg We5 TM Wy Wuan2 Wg Wong1 TNN Wao2 Wy We4 TVV Wp Wei2 TVV Wt Wa1 TPN Wl Wiao2 TVV . TPU|Ww Wo3 TPN Wj Win4 TVV Wl We5 TAS Wz Wui4 TAD Wd Wa4 TVA Wd We5 TDEC Wn Wu3 Wl Wi4 TNN , TPU Ww Wei4 Wl We5 TP Wl Wiu2 TVV Wy Wi2 TCD Wg We5 TM Wy Wuan2 Wg Wong1 TNN Wao2 Wy We4 TVV Wp Wei2 TVV Wt Wa1 TPN Wl Wiao2 TVV . TPU
DUMMY/003492.wav|Wy Win1 Ww Wei4 TP Wt Wa1 TPN Ww Wei2 Wr Wen2 TVV Wx Wi4 Wx Win1 TVA \ TPU Wq Win2 Wl Wao2 TVA , TPU Wj Wia1 Wl Wi3 TNN Wb Wei4 TLB Wt Wa1 TPN Wc Wao1 Wch Wi2 TVV Wd We5 TDER Wj Wing2 Wj Wing2 Wy Wou3 Wt Wiao2 TVA . TPU|Wy Win1 Ww Wei4 TP Wt Wa1 TPN Ww Wei2 Wr Wen2 TVV Wx Wi4 Wx Win1 TVA \ TPU Wq Win2 Wl Wao2 TVA , TPU Wj Wia1 Wl Wi3 TNN Wb Wei4 TLB Wt Wa1 TPN Wc Wao1 Wch Wi2 TVV Wd We5 TDER Wj Wing2 Wj Wing2 Wy Wou3 Wt Wiao2 TVA . TPU
DUMMY/003494.wav|Wzh Wong1 Wf Wang1 TNN Wy Wing4 Wy Wao1 TVV Wc Wan1 Wj Wia1 TVV Wzh Wao1 Wd Wai4 Wh Wui4 TNN Wd We5 TDEC Wy Wou3 TVE Wh Wuang2 Wh Wua2 TNR \ TPU Wl Wiu2 Wh Wua2 Wq Wiu1 TNR \ TPU Wh Wan2 Wx Wu4 TNR \ TPU Wl Wiu2 Wsh Wu4 Wq Wing1 TNR \ TPU Wl Wu4 Wc Wui2 TNR Wd Weng3 TETC . TPU|Wzh Wong1 Wf Wang1 TNN Wy Wing4 Wy Wao1 TVV Wc Wan1 Wj Wia1 TVV Wzh Wao1 Wd Wai4 Wh Wui4 TNN Wd We5 TDEC Wy Wou3 TVE Wh Wuang2 Wh Wua2 TNR \ TPU Wl Wiu2 Wh Wua2 Wq Wiu1 TNR \ TPU Wh Wan2 Wx Wu4 TNR \ TPU Wl Wiu2 Wsh Wu4 Wq Wing1 TNR \ TPU Wl Wu4 Wc Wui2 TNR Wd Weng3 TETC . TPU
DUMMY/003495.wav|Wj Wia1 Wl Wi3 TNN Wd We5 TDEG Wc Wang2 Wsh Wu1 TNN Wzh Wi3 TAD Wn Weng2 TVV Wq Wi3 Wd Wao4 TVV Wd Wui4 Ww Wai4 TP Wx Wuan4 Wy Wao4 TVV Wd We5 TDEC Wz Wuo4 Wy Wong4 TNN , TPU Wd Wui4 Wn Wei4 TP Wj Wiu4 TAD Wm Wei2 TVE Wzh We4 TDT Ww Wei1 Wl Wi4 TNN Wl We5 TSP . TPU|Wj Wia1 Wl Wi3 TNN Wd We5 TDEG Wc Wang2 Wsh Wu1 TNN Wzh Wi3 TAD Wn Weng2 TVV Wq Wi3 Wd Wao4 TVV Wd Wui4 Ww Wai4 TP Wx Wuan4 Wy Wao4 TVV Wd We5 TDEC Wz Wuo4 Wy Wong4 TNN , TPU Wd Wui4 Wn Wei4 TP Wj Wiu4 TAD Wm Wei2 TVE Wzh We4 TDT Ww Wei1 Wl Wi4 TNN Wl We5 TSP . TPU
DUMMY/003496.wav|Wx Wia4 Wm Wian4 TNN Wt Wing1 Wt Wing5 TVV Wr Wen4 Wch Wun1 TVV Wn Win2 TPN Wd We5 TDEG Wsh Wi4 Wj Wiao3 TNN Wg Wuan1 Wch Wa2 TNN Wd We5 TDEG Wy Wi4 Wx Wie1 TCD Wq Wing2 Wk Wuang4 TNN . TPU|Wx Wia4 Wm Wian4 TNN Wt Wing1 Wt Wing5 TVV Wr Wen4 Wch Wun1 TVV Wn Win2 TPN Wd We5 TDEG Wsh Wi4 Wj Wiao3 TNN Wg Wuan1 Wch Wa2 TNN Wd We5 TDEG Wy Wi4 Wx Wie1 TCD Wq Wing2 Wk Wuang4 TNN . TPU
DUMMY/003497.wav|Wc Wi3 Wq Wian2 TAD Wy Wi4 TCD Wt Wian1 TM , TPU Wg Wai1 TDT Wan4 TNN Wl Wing4 TDT Wy Wi4 TCD Wt Wao2 Wf Wan4 TNN Wzh Wu1 Wm Weng3 TNR Wy We3 TAD Wb Wei4 TLB Wj Wing3 Wf Wang1 TNN Wzh Wua1 Wh Wuo4 TVV . TPU|Wc Wi3 Wq Wian2 TAD Wy Wi4 TCD Wt Wian1 TM , TPU Wg Wai1 TDT Wan4 TNN Wl Wing4 TDT Wy Wi4 TCD Wt Wao2 Wf Wan4 TNN Wzh Wu1 Wm Weng3 TNR Wy We3 TAD Wb Wei4 TLB Wj Wing3 Wf Wang1 TNN Wzh Wua1 Wh Wuo4 TVV . TPU
DUMMY/003498.wav|Wb Wie2 TAD Wzh Weng3 TAD Wzh We4 TPN Wm Wei2 Wy Wong4 TVA Wd We5 TDEC , TPU Wk Wuai4 TAD Wg Wao4 Ws Wu5 TVV Ww Wo3 TPN Wch We1 TNN Wzh Wuang4 TVV Wn Wa3 TSP Wl We5 TSP ? TPU|Wb Wie2 TAD Wzh Weng3 TAD Wzh We4 TPN Wm Wei2 Wy Wong4 TVA Wd We5 TDEC , TPU Wk Wuai4 TAD Wg Wao4 Ws Wu5 TVV Ww Wo3 TPN Wch We1 TNN Wzh Wuang4 TVV Wn Wa3 TSP Wl We5 TSP ? TPU
DUMMY/003499.wav|Wg Wai3 Wk Wuo4 Wj Wian4 TVV Wh Wou4 TLC Wd We5 TDEG Wj Wing4 Wan1 Ws Wi4 TNR Wd Wian4 Wy Wu3 TNN Wc Wuo2 We2 TVV \ TPU Wj Win1 Wb Wi4 Wh Wui1 Wh Wuang2 TJJ . TPU|Wg Wai3 Wk Wuo4 Wj Wian4 TVV Wh Wou4 TLC Wd We5 TDEG Wj Wing4 Wan1 Ws Wi4 TNR Wd Wian4 Wy Wu3 TNN Wc Wuo2 We2 TVV \ TPU Wj Win1 Wb Wi4 Wh Wui1 Wh Wuang2 TJJ . TPU
DUMMY/003500.wav|Wy Wu2 Wx Wiong2 TNR Wr Wou2 Wr Wou5 TVV Wt Wa1 TPN Wd We5 TDEG Wz Wuo2 Wsh Wou3 TNN , TPU Wsh Wuo1 TVV : TPU Wf Wei4 Wh Wua4 TVV , TPU Wd Wang1 Wr Wan2 TAD Wt Wong4 TVV . TPU|Wy Wu2 Wx Wiong2 TNR Wr Wou2 Wr Wou5 TVV Wt Wa1 TPN Wd We5 TDEG Wz Wuo2 Wsh Wou3 TNN , TPU Wsh Wuo1 TVV : TPU Wf Wei4 Wh Wua4 TVV , TPU Wd Wang1 Wr Wan2 TAD Wt Wong4 TVV . TPU
DUMMY/003501.wav|Wf Wan4 Wm Wou3 TNR Ws Wui2 Wj Wi2 TAD Wan4 TVV Wl We5 TAS Wsh Wi2 Wj Wi3 TCD Wsh Weng1 TM Wl Wa3 Wb Wa5 TNN , TPU Wd Wan4 TAD Wx Wiong2 Wm Wou3 TNN Wb Wing4 TAD Ww Wei4 TAD Wy Wu2 Wy Wi2 TVV Wl Wi3 Wh Wui4 TNN . TPU|Wf Wan4 Wm Wou3 TNR Ws Wui2 Wj Wi2 TAD Wan4 TVV Wl We5 TAS Wsh Wi2 Wj Wi3 TCD Wsh Weng1 TM Wl Wa3 Wb Wa5 TNN , TPU Wd Wan4 TAD Wx Wiong2 Wm Wou3 TNN Wb Wing4 TAD Ww Wei4 TAD Wy Wu2 Wy Wi2 TVV Wl Wi3 Wh Wui4 TNN . TPU
DUMMY/003502.wav|Wsh Wi2 Wb Wa1 Wd Wa4 TNT Wd Wai4 Wb Wiao3 TNN Wr Wao2 Wf Wu4 Wt Wong1 TNR . TPU|Wsh Wi2 Wb Wa1 Wd Wa4 TNT Wd Wai4 Wb Wiao3 TNN Wr Wao2 Wf Wu4 Wt Wong1 TNR . TPU
DUMMY/003503.wav|Wk We3 TAD Ww Wang2 Wb Wao2 Wh Wai3 TNR Wb Wu2 TAD Wzh Wei4 Wy Wang4 TAD Wk Wan4 TVV , TPU Wt Wa1 TPN Wsh Wuo1 TVV : TPU Wb Wu2 TAD Wj Wiu4 TAD Wsh Wi4 TVC Wsh Wui4 TVV Wy Wi4 TCD Wx Wiu3 TM Wj Wiao4 TNN Wm Wa5 TSP ? TPU|Wk We3 TAD Ww Wang2 Wb Wao2 Wh Wai3 TNR Wb Wu2 TAD Wzh Wei4 Wy Wang4 TAD Wk Wan4 TVV , TPU Wt Wa1 TPN Wsh Wuo1 TVV : TPU Wb Wu2 TAD Wj Wiu4 TAD Wsh Wi4 TVC Wsh Wui4 TVV Wy Wi4 TCD Wx Wiu3 TM Wj Wiao4 TNN Wm Wa5 TSP ? TPU
DUMMY/003504.wav|Wer2 TAD Wm Wei3 TDT Wg Wuo4 TVV Wy Wi2 TCD Wd Wao4 TM Wg Wuan1 Wq Wia3 TNN , TPU Wd Wou1 TAD Wy Wao4 TVV Wy Wong4 TP Wq Wian2 TNN Wl Wai2 TMSP Wd Wa2 Wd Wian3 TVV . TPU|Wer2 TAD Wm Wei3 TDT Wg Wuo4 TVV Wy Wi2 TCD Wd Wao4 TM Wg Wuan1 Wq Wia3 TNN , TPU Wd Wou1 TAD Wy Wao4 TVV Wy Wong4 TP Wq Wian2 TNN Wl Wai2 TMSP Wd Wa2 Wd Wian3 TVV . TPU
DUMMY/003505.wav|Wy Wu3 TP Wj Wu1 Wm Win2 TNN Wch Wu3 Wx Wu4 TNN Wz Weng1 Wzh Wang3 TNN Wx Wiang1 TAD Wp Wi3 Wp Wei4 TVV . TPU|Wy Wu3 TP Wj Wu1 Wm Win2 TNN Wch Wu3 Wx Wu4 TNN Wz Weng1 Wzh Wang3 TNN Wx Wiang1 TAD Wp Wi3 Wp Wei4 TVV . TPU
